node,lat,lon
0,-58.261702683699504,-148.5616232556909
1,-58.28021531451987,28.509978305271396
2,-32.62263343606492,119.9804869241055
3,0.4679794514645798,-1.7396765856883059
4,30.81231446173414,119.96903780356368
5,0.48373292267710777,-118.31112221122719
6,-0.4679794514644082,178.26032341431156
7,-30.812314461734143,-60.03096219643632
8,-0.48373292267710777,61.68887778877282
9,58.261982275966034,31.439412298592483
10,58.28021531451987,-151.4900216947286
11,39.20417368226871,-76.11528743141828
12,-54.762233830419234,152.37368679286894
13,-54.772153374543585,87.59757477470755
14,-89.0947931424246,-60.61147840668965
15,-53.23214230909356,-28.95852734270506
16,-53.22258301593933,-91.1135748457379
17,-30.310677150719847,-170.43655573092062
18,-18.7644309455901,151.8532230070916
19,-29.664818520820777,-128.6379963415807
20,0.00925933871111726,-150.0254398250853
21,-17.22454746397925,-91.5945896253292
22,-18.774210335779355,88.10124149208508
23,-30.328032907991215,50.38945336232758
24,-29.68206169677895,8.583268519757507
25,-17.23424182216863,-28.461183156268966
26,-0.00925933871111726,29.97456017491471
27,17.23424182216863,151.53881684373104
28,-0.9051594916820831,119.97470646624342
29,17.22454746397925,88.40541037467081
30,18.76444473897806,-28.14677158450687
31,0.9051594918642092,-60.02529353408305
32,29.664818520820777,51.3620036584193
33,30.31476889197162,9.567886257864593
34,54.87253205124662,-27.570700235128673
35,29.68206169677895,-171.4167314802425
36,53.23214230909356,151.04147265729495
37,53.22258301593933,88.8864251542621
38,89.0947931424242,119.38852159331933
39,30.328032907991215,-129.61054663767243
40,18.7742339719031,-91.89883081134082
41,54.728117715726505,-92.11962836043224
42,-60.065485447705285,-179.59239755682628
43,-72.75854347487605,153.24780241049893
44,-74.10686911981698,-146.84436166186433
45,-44.81003004556044,133.06948193008333
46,-44.81422290874265,106.89755828862515
47,-59.18768383756786,119.99008527179926
48,-72.768696677189,86.75123683179783
49,-60.08159135014099,59.55739604414375
50,-74.12535923023276,26.789868570282046
51,-71.2195186985209,-90.3632963962471
52,-59.13574225619692,-117.80977112499541
53,-59.15140851134091,-2.257636474220399
54,-71.22886588618573,-29.734608672884598
55,-57.37736491615401,-60.03990565580187
56,-43.04945486762699,-47.33702419458758
57,-43.04538459889322,-72.7307300930372
58,-44.77980904863834,-162.1849072252795
59,-44.00563406906833,174.79508746575695
60,-15.46052245255652,-176.50398348103377
61,-9.872044670995345,165.4235332838529
62,-25.750082940370227,169.8053110693917
63,-36.763599051973685,152.05028814484993
64,-26.578292950405825,136.87337694909263
65,-44.37161587527222,-136.12768145094063
66,-31.703796854029957,-149.466117375529
67,-14.647158969753187,-123.11157178299949
68,0.25624727099709765,-134.16857093160323
69,-15.076744612759422,-140.09043221867643
70,-15.381540382631837,-159.47430554255232
71,-0.23843327886765894,-165.88228687512054
72,-42.94461422294194,-113.45470331846897
73,-24.844975659566064,-76.67238871220368
74,-35.22379056224167,-91.40925312091184
75,-24.574472770604917,-109.20910990668966
76,-8.59961143252628,-105.26470572469701
77,-44.02076937547855,65.16434221549673
78,-44.79791213043285,42.13790018947538
79,-26.58367463376827,103.08460928574341
80,-36.773431598602926,87.91055843910355
81,-25.76423324503696,70.14957325485041
82,-9.885241304555668,74.52784953105001
83,-15.47709838188926,56.455388892277035
84,-44.38959226572129,16.072448275445076
85,-42.95948598901311,-6.606449415901754
86,-14.663671691757278,3.058499915581551
87,-8.612760459151,-14.788147497073393
88,-24.588487283635665,-10.847307185098186
89,-35.23343296535112,-28.65279129489744
90,-24.850279498408206,-43.38670721629246
91,-31.72231464889576,29.41512600726254
92,-0.25624727099709765,45.8314290683968
93,-15.39980778583576,39.42426279677601
94,-15.094985561825265,20.03869128769535
95,0.23843327886765894,14.117713124879465
96,-10.219592035647189,135.4682523601177
97,-16.7638964838582,119.97734936893981
98,8.612760459151,165.2118525029266
99,-0.7650974411208262,151.6953378390509
100,8.479635327143969,135.38589169781739
101,24.850279498408206,136.61329278370755
102,14.953577502402439,119.97208718160077
103,-10.224538471166435,104.48408605971929
104,24.844975659566064,103.32761128779633
105,8.474713633595767,104.5605678209851
106,-0.7748341651385148,88.25399421097406
107,8.59961143252628,74.73529427530299
108,9.872044759964519,-14.576466660484988
109,0.765097441120856,-28.304662160949093
110,26.582293148538735,-43.13287286458496
111,16.765405161493316,-60.0250674415266
112,10.219592123959702,-44.531747757328716
113,-8.479635327143969,-44.6141083021826
114,-14.953577502402439,-60.02791281839923
115,15.381540382663223,20.525694457483542
116,15.460523503524419,3.4960174377560125
117,14.647158969753187,56.88842821700051
118,15.076744612759422,39.90956778132356
119,31.70379691416155,30.533882729199235
120,44.3716158863364,43.87231858482341
121,44.82259845935838,17.88747168273322
122,25.80368320094902,-10.1582822629909
123,60.467175530652625,1.0717401905298323
124,51.431249165871996,3.1156101390566433
125,36.92368221190213,-27.883652484871526
126,45.62235241128976,-52.66738540400709
127,35.23343296535112,151.34720870510256
128,43.04945486762699,132.66297580541243
129,14.663671691757278,-176.94150008441844
130,24.588487283635665,169.15269281490183
131,42.95948598901311,173.39355058409825
132,44.38959226572129,-163.92755172455492
133,59.15140851134091,177.7423635257796
134,43.04538459889322,107.26926990696282
135,35.22379056224167,88.59074687908816
136,59.13574225619855,62.19022887508303
137,42.94461422294194,66.54529668153103
138,24.574472770604917,70.79089009331034
139,57.37736491615401,119.96009434419814
140,74.12535923023276,-153.21013142971796
141,71.22886588618573,150.2653913271154
142,71.2195186985209,89.63670360375292
143,74.10686949606846,33.15564225765679
144,15.47709838188926,-123.54461110772296
145,15.39980778583576,-140.575737203224
146,44.79791213043285,-137.86209981052463
147,31.72231464889576,-150.58487399273747
148,15.094985561825265,-159.96130871230466
149,0.7748341651385555,-91.74600578902606
150,9.8852413045574,-105.47215046895575
151,-8.474713633595767,-75.4394321790149
152,10.22453935672796,-75.51591566602544
153,26.7768379240222,-77.3496215767866
154,25.764233330265334,-109.85042725270979
155,44.463781966145326,-79.11191276605766
156,36.889371183380845,-92.53356611395945
157,44.02077084444424,-114.83564023900756
158,60.08159152514689,-120.4426026953293
159,72.75857649441595,-26.752163258498975
160,72.76869625018531,-93.24876383720071
161,59.196044375185956,-60.478685549823666
