x_mm,y_mm,z_mm,value_normalized,raw_max,units
0.0305,-2.6112,65.1697,1.735219e-01,1.341712e+13,Pa
3.3194,3.8997,64.4294,3.466254e-01,1.341712e+13,Pa
-5.2147,-0.9780,57.8479,4.721191e-01,1.341712e+13,Pa
-0.0033,2.6111,65.1703,1.697676e-01,1.341712e+13,Pa
-3.3051,-3.9108,64.4058,3.471255e-01,1.341712e+13,Pa
2.1411,6.4896,50.5150,2.344336e-01,1.341712e+13,Pa
4.5502,5.0987,50.5147,4.182151e-01,1.341712e+13,Pa
-7.9873,-0.0041,46.5338,5.974855e-01,1.341712e+13,Pa
7.6941,0.6978,40.4111,4.800166e-01,1.341712e+13,Pa
7.9875,0.0041,46.5357,5.963412e-01,1.341712e+13,Pa
-2.1434,-6.4899,50.5137,2.351510e-01,1.341712e+13,Pa
7.9712,0.0005,49.8053,6.480971e-01,1.341712e+13,Pa
3.3532,-3.8999,64.4288,2.943853e-01,1.341712e+13,Pa
1.1859,-2.0281,35.3007,2.135322e-01,1.341712e+13,Pa
-4.5566,-5.0920,50.5110,4.223447e-01,1.341712e+13,Pa
3.7741,6.5426,62.8573,4.109763e-01,1.341712e+13,Pa
1.0254,-1.7399,8.2540,4.130523e-02,1.341712e+13,Pa
-3.7793,-6.5536,62.8655,4.116532e-01,1.341712e+13,Pa
-3.3389,3.9108,64.4064,2.912531e-01,1.341712e+13,Pa
-7.9788,-0.0005,49.8005,6.491775e-01,1.341712e+13,Pa
-8.3271,0.0776,34.1325,3.826966e-01,1.341712e+13,Pa
5.6952,-9.8575,19.7378,9.281098e-02,1.341712e+13,Pa
6.5094,7.5612,33.4598,3.137874e-01,1.341712e+13,Pa
1.6770,-5.0320,57.8322,1.669701e-01,1.341712e+13,Pa
-7.6988,0.0000,59.6003,6.993685e-01,1.341712e+13,Pa
7.2034,-0.0000,75.9141,5.232778e-01,1.341712e+13,Pa
-5.5452,4.1529,35.3185,2.911358e-01,1.341712e+13,Pa
-7.2069,0.0000,75.9099,5.229477e-01,1.341712e+13,Pa
10.3630,-0.3133,28.4260,3.170465e-01,1.341712e+13,Pa
4.1560,-4.6538,84.0223,2.484862e-01,1.341712e+13,Pa
0.5555,8.7959,32.9320,1.915800e-01,1.341712e+13,Pa
2.0125,-5.8911,84.0219,2.207164e-01,1.341712e+13,Pa
3.8079,-6.5426,62.8567,3.067728e-01,1.341712e+13,Pa
8.4922,1.1727,31.6699,3.450550e-01,1.341712e+13,Pa
3.6000,6.2352,75.9141,3.532613e-01,1.341712e+13,Pa
3.2512,-3.8114,70.9468,3.084841e-01,1.341712e+13,Pa
-3.8131,6.5536,62.8661,3.067009e-01,1.341712e+13,Pa
-2.5844,9.7403,36.1587,1.770685e-01,1.341712e+13,Pa
7.6368,0.0000,59.5843,6.937054e-01,1.341712e+13,Pa
3.2715,3.8105,70.9595,3.476817e-01,1.341712e+13,Pa
-3.2832,3.7937,70.9150,3.077514e-01,1.341712e+13,Pa
-3.8048,6.6482,59.5923,2.956323e-01,1.341712e+13,Pa
3.9222,-7.0387,46.5379,2.680675e-01,1.341712e+13,Pa
1.4215,7.0892,30.4433,1.887047e-01,1.341712e+13,Pa
3.5966,-6.2354,75.9120,2.862165e-01,1.341712e+13,Pa
-3.6052,6.2324,75.9120,2.922659e-01,1.341712e+13,Pa
-3.6085,-6.2325,75.9099,3.475597e-01,1.341712e+13,Pa
3.6517,6.3245,72.6461,3.837081e-01,1.341712e+13,Pa
-2.1431,6.5933,45.5149,1.663101e-01,1.341712e+13,Pa
-3.3034,-3.7941,70.9023,3.516136e-01,1.341712e+13,Pa
4.0656,7.0427,46.5378,3.626797e-01,1.341712e+13,Pa
3.5835,5.2731,37.7786,2.703046e-01,1.341712e+13,Pa
-4.0652,-7.0424,46.5368,3.684788e-01,1.341712e+13,Pa
-1.5135,-4.6240,84.7645,2.386762e-01,1.341712e+13,Pa
-2.8904,-7.0089,85.7113,2.325069e-01,1.341712e+13,Pa
-4.6108,5.2504,45.5119,3.085861e-01,1.341712e+13,Pa
-3.4498,5.8761,29.6163,1.960157e-01,1.341712e+13,Pa
3.6314,-6.3252,72.6334,3.057879e-01,1.341712e+13,Pa
6.3778,5.5873,48.1705,5.472701e-01,1.341712e+13,Pa
1.6494,8.3166,48.1729,2.100132e-01,1.341712e+13,Pa
-3.6830,6.3076,72.6334,3.124703e-01,1.341712e+13,Pa
-8.4050,1.6932,54.6997,7.250986e-01,1.341712e+13,Pa
-5.8002,-9.7933,19.8204,1.041633e-01,1.341712e+13,Pa
3.7703,-6.6967,59.5846,2.943068e-01,1.341712e+13,Pa
5.8033,9.7853,19.8234,9.798790e-02,1.341712e+13,Pa
-1.6487,-8.3166,48.1729,2.130356e-01,1.341712e+13,Pa
-6.3815,-5.5799,48.1671,5.535934e-01,1.341712e+13,Pa
-5.7099,6.3563,54.7010,4.594961e-01,1.341712e+13,Pa
-8.6782,1.0128,43.1747,5.832391e-01,1.341712e+13,Pa
-3.7032,-6.3080,72.6207,3.825122e-01,1.341712e+13,Pa
-6.3710,1.2996,63.6070,5.649590e-01,1.341712e+13,Pa
-6.3710,-1.2996,63.6070,5.876258e-01,1.341712e+13,Pa
7.9807,-2.8111,48.1706,6.075077e-01,1.341712e+13,Pa
-1.5511,8.3166,48.1729,1.257829e-01,1.341712e+13,Pa
-0.0297,-4.6624,14.1474,7.891340e-02,1.341712e+13,Pa
7.9780,2.8156,48.1705,6.497194e-01,1.341712e+13,Pa
1.5518,-8.3166,48.1729,1.278272e-01,1.341712e+13,Pa
-7.6413,2.6291,61.2376,6.784632e-01,1.341712e+13,Pa
-7.6413,-2.6291,61.2376,7.244644e-01,1.341712e+13,Pa
-7.9844,2.8036,48.1672,6.054246e-01,1.341712e+13,Pa
8.3702,-1.7491,54.6955,7.222002e-01,1.341712e+13,Pa
-8.8126,-1.8260,41.3074,5.736955e-01,1.341712e+13,Pa
-7.9817,-2.8082,48.1671,6.533982e-01,1.341712e+13,Pa
6.1225,-0.4385,25.1326,1.999729e-01,1.341712e+13,Pa
6.3804,-5.5828,48.1706,4.661356e-01,1.341712e+13,Pa
-6.1155,-5.2719,61.2376,6.109332e-01,1.341712e+13,Pa
-6.3841,5.5753,48.1672,4.594827e-01,1.341712e+13,Pa
5.6750,-6.4122,54.6942,4.587996e-01,1.341712e+13,Pa
5.9426,6.6963,41.3085,4.328369e-01,1.341712e+13,Pa
2.5297,7.7360,67.8065,3.238659e-01,1.341712e+13,Pa
-4.4330,-6.3687,40.3370,3.411869e-01,1.341712e+13,Pa
-4.4186,-4.9504,58.6771,4.444063e-01,1.341712e+13,Pa
6.3906,-1.2887,63.6300,5.670425e-01,1.341712e+13,Pa
6.3907,1.2885,63.6300,5.886767e-01,1.341712e+13,Pa
6.0879,5.3094,61.2208,6.092780e-01,1.341712e+13,Pa
1.5492,7.9299,61.2208,2.313799e-01,1.341712e+13,Pa
0.4616,-6.9360,20.1406,1.289090e-01,1.341712e+13,Pa
-6.1155,5.2719,61.2376,5.187151e-01,1.341712e+13,Pa
-1.5613,-7.9299,61.2205,2.324454e-01,1.341712e+13,Pa
2.5434,-7.7367,67.7931,2.299922e-01,1.341712e+13,Pa
7.2637,-2.5037,74.2801,5.443860e-01,1.341712e+13,Pa
7.2639,2.5034,74.2801,5.798662e-01,1.341712e+13,Pa
-8.3374,-0.9780,56.3335,7.542346e-01,1.341712e+13,Pa
-6.5356,3.1361,32.2838,2.898017e-01,1.341712e+13,Pa
-2.5703,7.7361,67.7747,2.338432e-01,1.341712e+13,Pa
4.3813,4.9986,58.6704,4.400274e-01,1.341712e+13,Pa
2.1333,6.2964,58.6704,2.498260e-01,1.341712e+13,Pa
7.0514,-0.0000,83.0942,3.758487e-01,1.341712e+13,Pa
-7.2759,2.4837,74.2653,5.488643e-01,1.341712e+13,Pa
-7.2760,-2.4836,74.2653,5.764083e-01,1.341712e+13,Pa
-7.0208,0.0539,83.0935,3.731816e-01,1.341712e+13,Pa
-0.0262,4.6647,14.1685,7.412278e-02,1.341712e+13,Pa
-1.1455,-8.5127,22.1515,1.387210e-01,1.341712e+13,Pa
1.4392,7.5424,74.2801,2.727276e-01,1.341712e+13,Pa
1.4903,-7.9299,61.2205,1.329456e-01,1.341712e+13,Pa
5.8125,5.0173,74.2801,4.997196e-01,1.341712e+13,Pa
7.6137,-2.6667,61.2208,6.749083e-01,1.341712e+13,Pa
7.6137,2.6666,61.2208,7.237056e-01,1.341712e+13,Pa
-2.5566,-7.7366,67.7613,3.226156e-01,1.341712e+13,Pa
3.5566,6.0522,83.0942,2.800216e-01,1.341712e+13,Pa
-2.1431,-6.2967,58.6693,2.535385e-01,1.341712e+13,Pa
-3.4640,6.1057,83.0939,2.450614e-01,1.341712e+13,Pa
-3.5580,-6.0518,83.0935,2.707344e-01,1.341712e+13,Pa
-1.5024,7.9299,61.2208,1.330907e-01,1.341712e+13,Pa
8.2792,0.9777,56.3188,7.483333e-01,1.341712e+13,Pa
-4.6811,2.9326,29.0632,2.172133e-01,1.341712e+13,Pa
6.0879,-5.3095,61.2208,5.154370e-01,1.341712e+13,Pa
-6.5165,-0.2825,37.7211,3.714494e-01,1.341712e+13,Pa
-3.6644,-7.8753,42.8509,3.331904e-01,1.341712e+13,Pa
-3.4268,6.0412,84.7232,2.314230e-01,1.341712e+13,Pa
-6.9464,0.0539,84.7229,3.299255e-01,1.341712e+13,Pa
3.5193,5.9878,84.7236,2.571460e-01,1.341712e+13,Pa
5.8123,-5.0176,74.2801,4.270645e-01,1.341712e+13,Pa
-3.2741,7.6904,56.3268,2.523672e-01,1.341712e+13,Pa
-1.4636,7.5424,74.2801,2.271801e-01,1.341712e+13,Pa
-5.8245,4.9976,74.2653,4.365468e-01,1.341712e+13,Pa
1.4157,-7.5430,74.2653,2.247946e-01,1.341712e+13,Pa
-5.8246,-4.9975,74.2653,4.922761e-01,1.341712e+13,Pa
-3.0342,-0.4544,8.5808,4.724938e-02,1.341712e+13,Pa
7.6073,-1.0216,85.7120,3.208412e-01,1.341712e+13,Pa
4.8534,-1.0216,84.7652,2.776020e-01,1.341712e+13,Pa
-1.4871,-7.5430,74.2653,2.713843e-01,1.341712e+13,Pa
-6.1755,1.2471,71.7416,5.064008e-01,1.341712e+13,Pa
-6.1755,-1.2470,71.7416,5.224314e-01,1.341712e+13,Pa
2.5029,-4.2138,12.1654,6.210803e-02,1.341712e+13,Pa
2.7233,10.4549,20.7069,1.234344e-01,1.341712e+13,Pa
-2.7201,-10.4629,20.7038,1.272474e-01,1.341712e+13,Pa
6.1846,-1.2643,71.7861,5.045343e-01,1.341712e+13,Pa
6.1847,1.2639,71.7861,5.248758e-01,1.341712e+13,Pa
3.4049,-7.7742,53.0711,2.519233e-01,1.341712e+13,Pa
-3.4121,7.7669,53.0699,2.497875e-01,1.341712e+13,Pa
-7.2201,7.0151,36.2878,3.304118e-01,1.341712e+13,Pa
7.5466,-3.5346,31.0682,2.997950e-01,1.341712e+13,Pa
-2.4452,-4.2708,12.2152,6.419536e-02,1.341712e+13,Pa
3.1172,0.1079,29.9508,2.054526e-01,1.341712e+13,Pa
4.8114,6.4781,66.1737,4.940219e-01,1.341712e+13,Pa
1.0538,8.5737,21.9044,1.311154e-01,1.341712e+13,Pa
10.3630,2.6587,28.4260,3.185598e-01,1.341712e+13,Pa
-8.4723,-0.9785,53.0660,7.375224e-01,1.341712e+13,Pa
3.2433,-7.7392,56.3178,2.523598e-01,1.341712e+13,Pa
5.8743,7.1569,36.3794,3.388026e-01,1.341712e+13,Pa
0.1146,-5.3064,30.7459,1.868295e-01,1.341712e+13,Pa
-4.7904,-6.4891,66.1501,4.898523e-01,1.341712e+13,Pa
8.4609,0.9782,53.0721,7.350259e-01,1.341712e+13,Pa
-9.2497,-1.2993,36.3219,4.763605e-01,1.341712e+13,Pa
-3.6269,-3.2268,86.0427,2.458718e-01,1.341712e+13,Pa
4.7398,-6.3897,69.4265,3.761249e-01,1.341712e+13,Pa
4.8452,-6.4782,66.1731,3.906607e-01,1.341712e+13,Pa
4.7601,6.3889,69.4392,4.762502e-01,1.341712e+13,Pa
2.5739,-4.3390,9.7904,4.941183e-02,1.341712e+13,Pa
-4.7718,6.3720,69.3947,3.836993e-01,1.341712e+13,Pa
-5.0039,-5.6118,86.9895,2.438020e-01,1.341712e+13,Pa
3.4863,8.1241,43.1787,3.226539e-01,1.341712e+13,Pa
4.2141,-10.5151,20.9258,1.096668e-01,1.341712e+13,Pa
-9.6978,-3.3844,34.9346,4.765948e-01,1.341712e+13,Pa
-4.8242,6.4892,66.1507,3.917384e-01,1.341712e+13,Pa
-1.5151,-2.0445,88.3159,2.117204e-01,1.341712e+13,Pa
-1.8672,-2.3630,30.1928,2.043386e-01,1.341712e+13,Pa
-2.6043,4.1782,12.2011,5.992113e-02,1.341712e+13,Pa
1.7863,0.0000,101.7562,6.710243e-02,1.341712e+13,Pa
-0.8932,1.5470,101.7562,6.328515e-02,1.341712e+13,Pa
-6.7932,2.5828,86.0011,2.892835e-01,1.341712e+13,Pa
-1.1592,7.1745,86.0015,2.127758e-01,1.341712e+13,Pa
5.6340,4.5907,86.0015,2.731424e-01,1.341712e+13,Pa
