x_mm,y_mm,z_mm,value_normalized,raw_max,units
-4.0135,6.8536,49.8031,1.020597e-01,8.891320e+14,J/m^3
-0.8932,-1.5470,101.7562,2.854117e-03,8.891320e+14,J/m^3
-0.0000,0.0000,101.7562,2.922483e-03,8.891320e+14,J/m^3
-0.0110,-2.5471,70.0549,3.701598e-02,8.891320e+14,J/m^3
0.0305,-2.6112,65.1697,2.919985e-02,8.891320e+14,J/m^3
3.3194,3.8997,64.4294,1.413808e-01,8.891320e+14,J/m^3
-5.2147,-0.9780,57.8479,2.569868e-01,8.891320e+14,J/m^3
-0.0033,2.6111,65.1703,2.887707e-02,8.891320e+14,J/m^3
-3.3051,-3.9108,64.4058,1.400979e-01,8.891320e+14,J/m^3
2.1411,6.4896,50.5150,6.599767e-02,8.891320e+14,J/m^3
4.5502,5.0987,50.5147,2.002586e-01,8.891320e+14,J/m^3
-7.9873,-0.0041,46.5338,3.879516e-01,8.891320e+14,J/m^3
7.6941,0.6978,40.4111,2.447234e-01,8.891320e+14,J/m^3
7.9875,0.0041,46.5357,3.862826e-01,8.891320e+14,J/m^3
-2.1434,-6.4899,50.5137,6.717710e-02,8.891320e+14,J/m^3
7.9712,0.0005,49.8053,4.597890e-01,8.891320e+14,J/m^3
3.3532,-3.8999,64.4288,1.037634e-01,8.891320e+14,J/m^3
1.1859,-2.0281,35.3007,3.587556e-02,8.891320e+14,J/m^3
-4.5566,-5.0920,50.5110,2.043315e-01,8.891320e+14,J/m^3
3.7741,6.5426,62.8573,1.985034e-01,8.891320e+14,J/m^3
1.0254,-1.7399,8.2540,1.423922e-03,8.891320e+14,J/m^3
-3.7793,-6.5536,62.8655,1.969042e-01,8.891320e+14,J/m^3
-3.3389,3.9108,64.4064,1.027534e-01,8.891320e+14,J/m^3
-7.9788,-0.0005,49.8005,4.615004e-01,8.891320e+14,J/m^3
-8.3271,0.0776,34.1325,1.479183e-01,8.891320e+14,J/m^3
5.6952,-9.8575,19.7378,6.686571e-03,8.891320e+14,J/m^3
6.5094,7.5612,33.4598,9.612601e-02,8.891320e+14,J/m^3
1.6770,-5.0320,57.8322,4.997955e-02,8.891320e+14,J/m^3
-7.6988,0.0000,59.6003,5.336688e-01,8.891320e+14,J/m^3
7.2034,-0.0000,75.9141,2.818883e-01,8.891320e+14,J/m^3
-5.5452,4.1529,35.3185,8.171989e-02,8.891320e+14,J/m^3
-7.2069,0.0000,75.9099,2.809868e-01,8.891320e+14,J/m^3
10.3630,-0.3133,28.4260,9.867019e-02,8.891320e+14,J/m^3
4.1560,-4.6538,84.0223,5.025884e-02,8.891320e+14,J/m^3
0.5555,8.7959,32.9320,2.660364e-02,8.891320e+14,J/m^3
2.0125,-5.8911,84.0219,3.419103e-02,8.891320e+14,J/m^3
3.8079,-6.5426,62.8567,1.154515e-01,8.891320e+14,J/m^3
8.4922,1.1727,31.6699,1.172356e-01,8.891320e+14,J/m^3
3.6000,6.2352,75.9141,1.232924e-01,8.891320e+14,J/m^3
3.2512,-3.8114,70.9468,9.547719e-02,8.891320e+14,J/m^3
-3.8131,6.5536,62.8661,1.166156e-01,8.891320e+14,J/m^3
-2.5844,9.7403,36.1587,2.461744e-02,8.891320e+14,J/m^3
7.6368,0.0000,59.5843,5.255939e-01,8.891320e+14,J/m^3
3.2715,3.8105,70.9595,1.269175e-01,8.891320e+14,J/m^3
-3.2832,3.7937,70.9150,9.750153e-02,8.891320e+14,J/m^3
-3.8048,6.6482,59.5923,1.185457e-01,8.891320e+14,J/m^3
3.9222,-7.0387,46.5379,8.729301e-02,8.891320e+14,J/m^3
1.4215,7.0892,30.4433,2.640716e-02,8.891320e+14,J/m^3
3.5966,-6.2354,75.9120,7.509011e-02,8.891320e+14,J/m^3
-3.6052,6.2324,75.9120,8.047130e-02,8.891320e+14,J/m^3
-3.6085,-6.2325,75.9099,1.169431e-01,8.891320e+14,J/m^3
3.6517,6.3245,72.6461,1.556015e-01,8.891320e+14,J/m^3
-2.1431,6.5933,45.5149,2.722969e-02,8.891320e+14,J/m^3
-3.3034,-3.7941,70.9023,1.266532e-01,8.891320e+14,J/m^3
4.0656,7.0427,46.5378,1.510410e-01,8.891320e+14,J/m^3
3.5835,5.2731,37.7786,7.289670e-02,8.891320e+14,J/m^3
-4.0652,-7.0424,46.5368,1.566805e-01,8.891320e+14,J/m^3
-1.5135,-4.6240,84.7645,4.265253e-02,8.891320e+14,J/m^3
-2.8904,-7.0089,85.7113,4.523595e-02,8.891320e+14,J/m^3
-4.6108,5.2504,45.5119,1.037196e-01,8.891320e+14,J/m^3
-3.4498,5.8761,29.6163,2.980403e-02,8.891320e+14,J/m^3
3.6314,-6.3252,72.6334,9.538701e-02,8.891320e+14,J/m^3
6.3778,5.5873,48.1705,3.246952e-01,8.891320e+14,J/m^3
1.6494,8.3166,48.1729,5.279234e-02,8.891320e+14,J/m^3
-3.6830,6.3076,72.6334,1.016216e-01,8.891320e+14,J/m^3
-8.4050,1.6932,54.6997,5.532324e-01,8.891320e+14,J/m^3
-5.8002,-9.7933,19.8204,8.899824e-03,8.891320e+14,J/m^3
3.7703,-6.6967,59.5846,1.161233e-01,8.891320e+14,J/m^3
5.8033,9.7853,19.8234,7.714371e-03,8.891320e+14,J/m^3
-1.6487,-8.3166,48.1729,5.462037e-02,8.891320e+14,J/m^3
-6.3815,-5.5799,48.1671,3.326763e-01,8.891320e+14,J/m^3
-5.7099,6.3563,54.7010,2.474707e-01,8.891320e+14,J/m^3
-8.6782,1.0128,43.1747,3.575429e-01,8.891320e+14,J/m^3
-3.7032,-6.3080,72.6207,1.521531e-01,8.891320e+14,J/m^3
-6.3710,1.2996,63.6070,3.597431e-01,8.891320e+14,J/m^3
-6.3710,-1.2996,63.6070,3.879533e-01,8.891320e+14,J/m^3
7.9807,-2.8111,48.1706,4.046218e-01,8.891320e+14,J/m^3
-1.5511,8.3166,48.1729,1.755759e-02,8.891320e+14,J/m^3
-0.0297,-4.6624,14.1474,5.007428e-03,8.891320e+14,J/m^3
7.9780,2.8156,48.1705,4.586694e-01,8.891320e+14,J/m^3
1.5518,-8.3166,48.1729,1.859373e-02,8.891320e+14,J/m^3
-7.6413,2.6291,61.2376,5.032588e-01,8.891320e+14,J/m^3
-7.6413,-2.6291,61.2376,5.711204e-01,8.891320e+14,J/m^3
-7.9844,2.8036,48.1672,4.021985e-01,8.891320e+14,J/m^3
8.3702,-1.7491,54.6955,5.491858e-01,8.891320e+14,J/m^3
-8.8126,-1.8260,41.3074,3.439615e-01,8.891320e+14,J/m^3
-7.9817,-2.8082,48.1671,4.640088e-01,8.891320e+14,J/m^3
6.1225,-0.4385,25.1326,3.261060e-02,8.891320e+14,J/m^3
6.3804,-5.5828,48.1706,2.381948e-01,8.891320e+14,J/m^3
-6.1155,-5.2719,61.2376,4.057880e-01,8.891320e+14,J/m^3
-6.3841,5.5753,48.1672,2.319494e-01,8.891320e+14,J/m^3
5.6750,-6.4122,54.6942,2.467100e-01,8.891320e+14,J/m^3
5.9426,6.6963,41.3085,2.018770e-01,8.891320e+14,J/m^3
2.5297,7.7360,67.8065,1.065946e-01,8.891320e+14,J/m^3
-4.4330,-6.3687,40.3370,1.262852e-01,8.891320e+14,J/m^3
-4.4186,-4.9504,58.6771,2.265815e-01,8.891320e+14,J/m^3
6.3906,-1.2887,63.6300,3.620043e-01,8.891320e+14,J/m^3
6.3907,1.2885,63.6300,3.902433e-01,8.891320e+14,J/m^3
6.0879,5.3094,61.2208,4.047223e-01,8.891320e+14,J/m^3
1.5492,7.9299,61.2208,6.607657e-02,8.891320e+14,J/m^3
0.4616,-6.9360,20.1406,1.144976e-02,8.891320e+14,J/m^3
-6.1155,5.2719,61.2376,2.952425e-01,8.891320e+14,J/m^3
-1.5613,-7.9299,61.2205,6.579080e-02,8.891320e+14,J/m^3
2.5434,-7.7367,67.7931,5.027916e-02,8.891320e+14,J/m^3
7.2637,-2.5037,74.2801,3.051009e-01,8.891320e+14,J/m^3
7.2639,2.5034,74.2801,3.489238e-01,8.891320e+14,J/m^3
-8.3374,-0.9780,56.3335,5.979091e-01,8.891320e+14,J/m^3
-6.5356,3.1361,32.2838,8.083373e-02,8.891320e+14,J/m^3
-2.5703,7.7361,67.7747,5.294564e-02,8.891320e+14,J/m^3
4.3813,4.9986,58.6704,2.232884e-01,8.891320e+14,J/m^3
2.1333,6.2964,58.6704,7.703541e-02,8.891320e+14,J/m^3
7.0514,-0.0000,83.0942,1.368983e-01,8.891320e+14,J/m^3
-7.2759,2.4837,74.2653,3.103955e-01,8.891320e+14,J/m^3
