x_mm,y_mm,z_mm,value_normalized,raw_max,units
-10.9116,0.0000,32.0016,2.380404e-01,9.606569e+00,m (mode-normalized)
-5.5157,-6.7155,22.3248,2.290310e-01,9.606569e+00,m (mode-normalized)
5.7825,5.8333,31.5092,1.468972e-01,9.606569e+00,m (mode-normalized)
0.0091,2.5465,70.0676,2.086478e-01,9.606569e+00,m (mode-normalized)
5.1498,0.9777,57.8333,3.635140e-01,9.606569e+00,m (mode-normalized)
2.7603,-5.0355,44.3516,3.062737e-01,9.606569e+00,m (mode-normalized)
-1.7144,4.9832,57.8412,3.670010e-01,9.606569e+00,m (mode-normalized)
4.0100,-6.8607,49.8056,3.602242e-01,9.606569e+00,m (mode-normalized)
-4.0135,6.8536,49.8031,3.584766e-01,9.606569e+00,m (mode-normalized)
-0.8932,-1.5470,101.7562,8.404624e-01,9.606569e+00,m (mode-normalized)
-0.0000,0.0000,101.7562,8.397503e-01,9.606569e+00,m (mode-normalized)
-0.0110,-2.5471,70.0549,2.058166e-01,9.606569e+00,m (mode-normalized)
0.0305,-2.6112,65.1697,2.938949e-01,9.606569e+00,m (mode-normalized)
3.3194,3.8997,64.4294,3.106134e-01,9.606569e+00,m (mode-normalized)
-5.2147,-0.9780,57.8479,3.629630e-01,9.606569e+00,m (mode-normalized)
-0.0033,2.6111,65.1703,2.961079e-01,9.606569e+00,m (mode-normalized)
-3.3051,-3.9108,64.4058,3.074958e-01,9.606569e+00,m (mode-normalized)
2.1411,6.4896,50.5150,3.612675e-01,9.606569e+00,m (mode-normalized)
4.5502,5.0987,50.5147,3.594920e-01,9.606569e+00,m (mode-normalized)
-7.9873,-0.0041,46.5338,3.337561e-01,9.606569e+00,m (mode-normalized)
7.6941,0.6978,40.4111,2.650272e-01,9.606569e+00,m (mode-normalized)
7.9875,0.0041,46.5357,3.329800e-01,9.606569e+00,m (mode-normalized)
-2.1434,-6.4899,50.5137,3.633467e-01,9.606569e+00,m (mode-normalized)
7.9712,0.0005,49.8053,3.544580e-01,9.606569e+00,m (mode-normalized)
3.3532,-3.8999,64.4288,3.072801e-01,9.606569e+00,m (mode-normalized)
1.1859,-2.0281,35.3007,1.502800e-01,9.606569e+00,m (mode-normalized)
-4.5566,-5.0920,50.5110,3.610683e-01,9.606569e+00,m (mode-normalized)
3.7741,6.5426,62.8573,3.325786e-01,9.606569e+00,m (mode-normalized)
1.0254,-1.7399,8.2540,5.488127e-01,9.606569e+00,m (mode-normalized)
-3.7793,-6.5536,62.8655,3.280632e-01,9.606569e+00,m (mode-normalized)
-3.3389,3.9108,64.4064,3.099676e-01,9.606569e+00,m (mode-normalized)
-7.9788,-0.0005,49.8005,3.549126e-01,9.606569e+00,m (mode-normalized)
-8.3271,0.0776,34.1325,2.020113e-01,9.606569e+00,m (mode-normalized)
5.6952,-9.8575,19.7378,2.655817e-01,9.606569e+00,m (mode-normalized)
6.5094,7.5612,33.4598,1.785296e-01,9.606569e+00,m (mode-normalized)
1.6770,-5.0320,57.8322,3.659925e-01,9.606569e+00,m (mode-normalized)
-7.6988,0.0000,59.6003,3.535841e-01,9.606569e+00,m (mode-normalized)
7.2034,-0.0000,75.9141,1.929612e-01,9.606569e+00,m (mode-normalized)
-5.5452,4.1529,35.3185,1.768585e-01,9.606569e+00,m (mode-normalized)
-7.2069,0.0000,75.9099,1.925438e-01,9.606569e+00,m (mode-normalized)
10.3630,-0.3133,28.4260,2.349551e-01,9.606569e+00,m (mode-normalized)
4.1560,-4.6538,84.0223,2.311818e-01,9.606569e+00,m (mode-normalized)
0.5555,8.7959,32.9320,9.716122e-02,9.606569e+00,m (mode-normalized)
2.0125,-5.8911,84.0219,2.037408e-01,9.606569e+00,m (mode-normalized)
3.8079,-6.5426,62.8567,3.285870e-01,9.606569e+00,m (mode-normalized)
8.4922,1.1727,31.6699,1.910668e-01,9.606569e+00,m (mode-normalized)
3.6000,6.2352,75.9141,1.298308e-01,9.606569e+00,m (mode-normalized)
3.2512,-3.8114,70.9468,1.959970e-01,9.606569e+00,m (mode-normalized)
-3.8131,6.5536,62.8661,3.320053e-01,9.606569e+00,m (mode-normalized)
-2.5844,9.7403,36.1587,1.657367e-01,9.606569e+00,m (mode-normalized)
7.6368,0.0000,59.5843,3.543047e-01,9.606569e+00,m (mode-normalized)
3.2715,3.8105,70.9595,2.036671e-01,9.606569e+00,m (mode-normalized)
-3.2832,3.7937,70.9150,2.001421e-01,9.606569e+00,m (mode-normalized)
-3.8048,6.6482,59.5923,3.600943e-01,9.606569e+00,m (mode-normalized)
3.9222,-7.0387,46.5379,3.343800e-01,9.606569e+00,m (mode-normalized)
1.4215,7.0892,30.4433,6.196589e-02,9.606569e+00,m (mode-normalized)
3.5966,-6.2354,75.9120,1.030166e-01,9.606569e+00,m (mode-normalized)
-3.6052,6.2324,75.9120,1.074329e-01,9.606569e+00,m (mode-normalized)
-3.6085,-6.2325,75.9099,1.260650e-01,9.606569e+00,m (mode-normalized)
3.6517,6.3245,72.6461,1.815125e-01,9.606569e+00,m (mode-normalized)
-2.1431,6.5933,45.5149,3.171902e-01,9.606569e+00,m (mode-normalized)
-3.3034,-3.7941,70.9023,2.001223e-01,9.606569e+00,m (mode-normalized)
4.0656,7.0427,46.5378,3.311384e-01,9.606569e+00,m (mode-normalized)
3.5835,5.2731,37.7786,2.091947e-01,9.606569e+00,m (mode-normalized)
-4.0652,-7.0424,46.5368,3.349550e-01,9.606569e+00,m (mode-normalized)
-1.5135,-4.6240,84.7645,2.383241e-01,9.606569e+00,m (mode-normalized)
-2.8904,-7.0089,85.7113,2.872435e-01,9.606569e+00,m (mode-normalized)
-4.6108,5.2504,45.5119,3.188502e-01,9.606569e+00,m (mode-normalized)
-3.4498,5.8761,29.6163,7.435095e-02,9.606569e+00,m (mode-normalized)
3.6314,-6.3252,72.6334,1.645965e-01,9.606569e+00,m (mode-normalized)
6.3778,5.5873,48.1705,3.450725e-01,9.606569e+00,m (mode-normalized)
1.6494,8.3166,48.1729,3.461039e-01,9.606569e+00,m (mode-normalized)
-3.6830,6.3076,72.6334,1.703928e-01,9.606569e+00,m (mode-normalized)
-8.4050,1.6932,54.6997,3.674891e-01,9.606569e+00,m (mode-normalized)
-5.8002,-9.7933,19.8204,2.905352e-01,9.606569e+00,m (mode-normalized)
3.7703,-6.6967,59.5846,3.579361e-01,9.606569e+00,m (mode-normalized)
5.8033,9.7853,19.8234,2.957859e-01,9.606569e+00,m (mode-normalized)
-1.6487,-8.3166,48.1729,3.497192e-01,9.606569e+00,m (mode-normalized)
-6.3815,-5.5799,48.1671,3.472204e-01,9.606569e+00,m (mode-normalized)
-5.7099,6.3563,54.7010,3.731908e-01,9.606569e+00,m (mode-normalized)
-8.6782,1.0128,43.1747,3.030675e-01,9.606569e+00,m (mode-normalized)
-3.7032,-6.3080,72.6207,1.759004e-01,9.606569e+00,m (mode-normalized)
-6.3710,1.2996,63.6070,3.203735e-01,9.606569e+00,m (mode-normalized)
-6.3710,-1.2996,63.6070,3.197934e-01,9.606569e+00,m (mode-normalized)
7.9807,-2.8111,48.1706,3.455307e-01,9.606569e+00,m (mode-normalized)
-1.5511,8.3166,48.1729,3.464319e-01,9.606569e+00,m (mode-normalized)
-0.0297,-4.6624,14.1474,3.899800e-01,9.606569e+00,m (mode-normalized)
7.9780,2.8156,48.1705,3.445653e-01,9.606569e+00,m (mode-normalized)
1.5518,-8.3166,48.1729,3.498216e-01,9.606569e+00,m (mode-normalized)
-7.6413,2.6291,61.2376,3.439865e-01,9.606569e+00,m (mode-normalized)
-7.6413,-2.6291,61.2376,3.424207e-01,9.606569e+00,m (mode-normalized)
-7.9844,2.8036,48.1672,3.455295e-01,9.606569e+00,m (mode-normalized)
8.3702,-1.7491,54.6955,3.673631e-01,9.606569e+00,m (mode-normalized)
-8.8126,-1.8260,41.3074,2.863864e-01,9.606569e+00,m (mode-normalized)
-7.9817,-2.8082,48.1671,3.457619e-01,9.606569e+00,m (mode-normalized)
6.1225,-0.4385,25.1326,1.757230e-01,9.606569e+00,m (mode-normalized)
6.3804,-5.5828,48.1706,3.473757e-01,9.606569e+00,m (mode-normalized)
-6.1155,-5.2719,61.2376,3.429616e-01,9.606569e+00,m (mode-normalized)
-6.3841,5.5753,48.1672,3.461451e-01,9.606569e+00,m (mode-normalized)
5.6750,-6.4122,54.6942,3.729487e-01,9.606569e+00,m (mode-normalized)
5.9426,6.6963,41.3085,2.739758e-01,9.606569e+00,m (mode-normalized)
